Molecule Name,DTXSID,CASRN,SMILES,id,nconf
,,,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccccc3CC[C@H]2C2CC2)C1=O,2ab873d86743b9cc,7
,,,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccccc3OC[C@H]2C)C1=O,3e5ef443c25ec817,11
,,,CNC(=O)Nc1ccc2c(c1)CC[C@]21NC(=O)N(CC(=O)N2Cc3cc(F)ccc3OC[C@H]2C(F)(F)F)C1=O,74771b04c50c8216,5
,,,CNC(=O)Nc1ccc2c(c1)CC[C@]21NC(=O)N(CC(=O)N2Cc3cc(F)ccc3OC[C@H]2C2CC2)C1=O,28cef04bd18173a8,9
,,,CNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,fadf7cab1e6d1c0b,18
,,,COC(=O)C1=C(CN2CC(F)(F)C[C@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,c77ef1e48b23eb99,6
,,,COC(=O)C1=C(CN2CC(F)(F)C[C@H]2C(=O)OC)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,6f33a508b574ef42,3
,,,COC(=O)C1=C(CN2CCC[C@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,dadd8dccd84e679e,5
,,,COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,468279ca0d3ee201,3
,,,COC(=O)CC1Cc2cc(Cl)ccc2-n2c1nnc2[C@H]1CC[C@H](Oc2ccccn2)CC1,861dd73b5f13b1e3,3
,,,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2c(C)ccc2CN2CCN(C)CC2)cc1)c1ccccc1,7be71d083c797e00,4
,,,COC(=O)c1sccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)ncc1C(F)(F)F,8daba6dc6576f7fd,2
,,,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)(C)CO)C2,6e683b220b95ce0f,6
,,,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)(C)O)C2,0f4d9aaf666e521d,10
,,,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)C)C2,80279c4df4e0e370,9
,,,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC(F)(F)F)C2,b80ed45c31c94d4e,6
,,,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(COC)C2,786f265234b7fe0d,8
,,,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1cccc(Cl)c1)C2,925ca615d7f2d76a,11
,,,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1cccs1)C2,46b7da17d556f7bc,7
"(6r)-6,7-dihydro-10-methoxy-9-(3-methoxypropoxy)-6-(1-methylethyl)-2-oxo-2h-benzo[a]quinolizine-3-carboxylic acid",DTXSID801107394,2072057-18-0,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1[C@@H](C(C)C)C2,163c17d045c02a33,3
,,,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1[C@H](C(C)C)C2,3bc0c1e9a364ed6f,7
,,,COCCN(Cc1ccc(F)cc1)S(=O)(=O)c1cc(C(=O)N2CCOCC2)ccc1OC,a903790c6356a818,4
,,,COCCN(Cc1ccc(F)cc1)S(=O)(=O)c1ccccc1OC(F)(F)F,b4ff5e2a0d74bb49,6
,,,COCCOCN1CNc2cc(OC)c(S(=O)(=O)N(Cc3ccccc3)Cc3ccccc3)cc2S1(=O)=O,eaaa7a91b90ef8b7,5
,,,COCCOc1c(OC)cc(C(=O)c2cccc(-c3ccc(C)cc3)n2)cc1OC,bf28acf401ec0c93,7
,,,COCCOc1ccc(-c2ccc(C(=O)N[C@H]3CCc4c(C)ccc(N5CCN(C)CC5)c4C3)cc2)c(C)c1,d1e02d56e768bb9f,2
,,,COCCSc1nncc(-c2cnnc(SCCOC)n2)n1,355ce920833426b1,14
,,,CO[C@@H](CO)CNC(=O)c1cc(Nc2cccc(F)c2F)c2cc(Cl)ccc2n1,e9448837246e810e,2
,,,COc1cc(-c2cnc(C)n2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,5326e6bc71055621,6
,,,COc1cc(-c2cnc(C)n2C)ccc1Nc1ncc2ccnc(NCC(C)(C)C)c2n1,4064703cb4d04c56,10
,,,COc1cc(-c2n[nH]c3ccc(-c4ccc(C)c(O)c4)nc23)cc(OC)c1OC,cfee3b29319cd49b,15
,,,COc1cc(-c2nnc3n2CCC3)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,8516f71d1bb14c67,7
,,,COc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,01d39100e2d8c360,7
,,,COc1cc(-c2nncn2C)ccc1Nc1ncc2ccnc(NCC(C)(C)C)c2n1,895bb3047385122e,7
,,,COc1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,974122392353db75,4
,,,COc1cc(C(=O)N2CC[C@H](NC(=O)c3ccccc3OC(F)(F)F)c3c2cnn3C(C)C)cnc1OC,2d6f22b99f0a5e46,7
,,,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4cccc(C)c34)n2)cc(OC)c1OC,c229d72721a0dd96,10
,,,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc(OC)c1OC,6c1c3d057029d5f1,8
,,,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc2c1OC=CO2,293a2281605eeb33,13
,,,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc2c1OCCCO2,7bac298a56c95edb,17
,,,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc2c1OCCO2,a0619f98832f9452,11
,,,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc2c1OCO2,0aa00034c21293dd,12
,,,COc1cc(C(=O)c2c[nH]c(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC,e4b7e35986201195,4
,,,COc1cc(C(=O)c2c[nH]c(-c3ccc4cc[nH]c4c3)n2)cc(OC)c1OC,a51c95967617d8c2,3
,,,COc1cc(C(=O)c2c[nH]c(-c3cccc4[nH]ccc34)n2)cc(OC)c1OC,164f78c604739b28,7
,,,COc1cc(C(=O)c2cc(C)cc(-c3ccc(C)cc3)n2)cc(OC)c1OC,c36980a034a73aaa,7
,,,COc1cc(C(=O)c2cc(OC)c(OC)c(OC)c2)nc(-c2ccc(C)c(O)c2)c1,c5bb3e1e00c43375,6
,,,COc1cc(C(=O)c2cc(OC)c(OC)c(OC)c2)nc(-c2ccc(C)cc2)c1,a7e500b1ace1c072,10
,,,COc1cc(C(=O)c2cccc(-c3ccc(C(F)F)cc3)n2)cc(OC)c1OC,1231eaceace046d6,10
,,,COc1cc(C(=O)c2cccc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC,74fd303b3046f2f9,5
,,,COc1cc(C(=O)c2cccc(-c3ccc(C)cc3)n2)cc(OC)c1OC,5537b922e4949290,7
,,,COc1cc(C(=O)c2cccc(-c3ccc(C)cc3)n2)cc2c1OCCO2,bea01597a12f07dc,15
,,,COc1cc(C(=O)c2cccc(-c3ccc4c(c3)CCN4)n2)cc(OC)c1OC,edbd9694aee7663f,11
,,,COc1cc(C(=O)c2ccnc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC,5a3b1317c0d0463e,8
,,,COc1cc(C(=O)c2cncc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC,d3ce677cf05f4604,9
,,,COc1cc(C(=O)c2cncc(-c3ccc(C)cc3)n2)cc(OC)c1OC,0a1b75e00341086c,7
,,,COc1cc(C(=O)c2nc(-c3ccc(C(F)F)cc3)ccc2F)cc(OC)c1OC,1f71235a05550ec6,6
,,,COc1cc(C(=O)c2nc(-c3ccc(C)c(O)c3)ccc2F)cc(OC)c1OC,8b567a1b673b9d85,7
,,,COc1cc(C(=O)c2nc(-c3ccc(C)cc3)ccc2F)cc(OC)c1OC,4124d226d391c2c4,6
,,,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)c(OC)cn1,e43e94a797db4fe3,3
,,,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)c(OC)nc1OC,b5df8e7cd27bc5fc,7
,,,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cnc1OC,58582d39a4e959d4,2
,,,COc1cc(C)ccc1Oc1ncccc1/C(=N/O)NC1CCCCC1,36ec9475d4512f46,3
,,,COc1cc(Cl)c2nc(-c3cc(C)cc4c(=O)n(C)cnc34)sc2c1,c965ccb9d9f7f43f,2
,,,COc1cc(F)ccc1-c1cnc2sc(N3CCC(C)(N)CC3)nn12,a10633292daa17ee,3
,,,COc1cc(OC)c2c(=O)cc(-c3cc(C)c(OC[C@H](O)CN4CCN(C)CC4)c(C)c3)oc2c1,04e40070b2ed5547,5
,,,COc1cc(OC)c2cc(C(=O)N3CCCC(c4cc5ncccc5[nH]4)C3)[nH]c2c1,a65514192b31988d,4
,,,COc1cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)c(OC)cc1C,ff106e771eda841e,10
,,,COc1cc2c(cc1-n1cnc3ccc(-c4ccnc5[nH]ccc45)cc31)CNC2,5f3ae697f1cf456c,16
,,,COc1cc2c(cc1OC)-c1cc(NCc3ccccc3)nc(=O)n1CC2,ca10a10794630425,11
,,,COc1cc2c(cc1OC)C1CC(O)(CO)C(CC(C)C)CN1CC2,453a278a421da246,4
"(2r,3r,11br)-9,10-dimethoxy-3-(2-methylpropyl)-1,3,4,6,7,11b-hexahydro-2h-pyrido[2,1-a]isoquinolin-2-ol",DTXSID30561896,85081-18-1,COc1cc2c(cc1OC)[C@H]1C[C@@H](O)[C@H](CC(C)C)CN1CC2,e4bcd6fd7cb0a01a,5
,,,COc1cc2c(cc1OCC(F)(F)F)CCN1CC(CC(C)C)C(O)CC21,a217b13a68d95bbb,3
,,,COc1cc2c(cc1OCC1CC1)CCN1CC(CC(C)C)C(O)CC21,4ab6b4697e5a3e40,6
,,,COc1ccc(-c2cc(Nc3ccnc(N4CCOCC4)n3)on2)cc1,4aae19fafbf3948c,11
,,,COc1ccc(-n2cc(-c3n[nH]c4cc(Cl)c(N[C@@H]5CCN(C6COC6)C5)cc34)cn2)cc1,15613d353abfb29f,15
,,,COc1ccc(-n2cc(-c3n[nH]c4cc(Cl)c(N[C@H]5CNCC56CC6)cc34)cn2)cc1,c058e235abbdecbd,16
,,,COc1ccc(/C(=N/O)NC2CCCCC2)cc1,ac5d2bf5a262ee0a,5
,,,COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccc(F)cc1)C1CCOCC1,79a55546fd4fb642,1
,,,COc1ccc(C(=O)N2CCC(NC(=O)c3ccccc3Cl)c3c2cnn3C)cc1OC,b87a0a37dd8d16c2,12
,,,COc1ccc(C(=O)N2CCC(NC(=O)c3ccccc3Cl)c3ccc(Cl)cc32)cc1OC,77fd23f0498caa78,5
,,,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(C(F)(F)F)nc1)CC(C)(C)C,97db244f44e55da6,3
,,,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)CC(C)C,5839b673dd9dc543,4
,,,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(C(F)(F)F)nc1,a438cba998435a78,2
,,,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,42d0a21722eb8183,1
,,,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,fcb0d5faf4e9dd3a,6
,,,COc1ccc(C(=O)N2CC[C@@H](NC(=O)c3ccccc3Cl)[C@@H](c3ccccc3)C2)cc1OC,c5576d48027bc7ad,12
,,,COc1ccc(C(=O)NC2COC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,94104818bfd8364e,2
,,,COc1ccc(C(N)=O)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,4886b943f3967e32,9
,,,COc1ccc(C(Nc2cc(-c3ccc4ccn(C)c4c3)c3nccnc3c2)c2cnnn2C)cn1,0297ba97221272e9,17
,,,COc1ccc(CN2CCC[C@H](OCc3ccc(F)c(F)c3)C2)cc1F,388354f67b6a3540,3
,,,COc1ccc(CN2CCO[C@H](COc3ccccc3)C2)cc1F,3e655f448d26b2e7,3
,,,COc1ccc(Cl)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,7a4664145667de2c,7
,,,COc1ccc(F)cc1N1C(=O)CSC1c1cccc(C(=O)NCCCCc2ccccc2)c1,f676abc4adad3c0a,11
,,,COc1ccc(F)cc1N1C(=O)CSC1c1cccc(C(=O)NCCCCn2cccn2)c1,58119d3c1c46c354,1
,,,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1,4db53fbdcb1a429b,4
,,,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OC(C(=O)NO)C(C)C,c168d5b61aaa7dc4,11
,,,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OC(C(=O)NO)c1ccccc1,81a2dbfa0b3c55f2,5
,,,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OC(C)(C)C(=O)NO,be1cf37eec227f72,9
,,,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OC(C)C(=O)NO,86759d1a6be9811b,9
,,,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OC1(C(=O)NO)CCC1,769269d711f2e6f9,11
,,,COc1ccc(N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,e01325019222033c,8
,,,COc1ccc(NC(=O)N2CCN(c3nc(N)nc4c3cnn4C)[C@@H](C)C2)c(C)c1,fb4cff7637d91dcc,11
,,,COc1ccc(NC(=O)N2CCN(c3nc(N)nc4c3ncn4C)[C@@H](C)C2)c(C)c1,db50509a3fb5fbde,5
,,,COc1ccc(NC(=O)N2CCN(c3nc(N)nc4sc(-c5ccccc5)nc34)CC2)cc1,f5edebd25b2a1568,1
,,,COc1ccc(NC(=O)N2CCN(c3nc(N)nc4sc(-c5cccnc5)nc34)CC2)cc1,81813aee880098bd,2
,,,COc1ccc(NC(=O)N2CCN(c3nc(N)nc4scnc34)CC2)cc1,2bb54ac8778e82e4,9
,,,COc1ccc(NC(=O)N2CCN(c3nc(N)nc4scnc34)[C@@H](C)C2)cc1,399f8036c384aa2e,3
,,,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)c2ccc(F)cc2)c1,1fb993882c688224,9
,,,COc1ccc(OC)c(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)c1,2c5e085a9e1c81a4,11
,,,COc1ccc(OC)c2[nH]c(C(=O)N3CCCC(c4cc5ncccc5[nH]4)C3)cc12,cba408d24a53e282,7
,,,COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)cc1,713bd26983410829,14
,,,COc1ccc(S(N)(=O)=O)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,2fcdcf4fd4682f8c,11
,,,COc1ccc([C@@H](Nc2cc(-c3ccc4ccn(C)c4c3)c3nccnc3c2)c2cccnc2)cn1,72eb62392a99c058,15
,,,COc1ccc([C@@H](Nc2cc(-c3ccc4ccn(C)c4c3)c3nccnc3c2)c2cccnc2)nn1,000577b73d68ff99,16
,,,COc1ccc([C@@H](Nc2cc(-c3ccc4ccn(C)c4c3)c3nccnc3c2)c2cnnn2C)cn1,d53b1eb3db0d82d8,15
,,,COc1ccc([C@H](C)NC(=O)N(C)C2CCN(C3CCc4cc(-c5cc(C)ncn5)ccc43)CC2)c(Cl)c1Cl,0f92df71a97d9a8d,5
,,,COc1ccc([C@H](C)NC(=O)N(C)C2CCN(C3CCc4cc(-n5nccn5)ccc43)CC2)c(Cl)c1Cl,50e73bda1e98e39f,5
,,,COc1ccc([C@H](C)NC(=O)N(C)C2CCN(C3CCc4cc(C)ccc43)CC2)c(Cl)c1Cl,b267cc5b5c0fd516,4
,,,COc1ccc([C@H](C)NC(=O)N(C)C2CCN(C3CCc4cc(Cl)ccc43)CC2)c(Cl)c1Cl,1903df68e8d068dc,5
,,,COc1ccc([C@H](C)NC(=O)N(C)C2CCN(C3CCc4cc(N)ccc43)CC2)c(Cl)c1Cl,4790ddca4f52f9d0,1
,,,COc1ccc([C@H](C)NC(=O)N(C)C2CCN(C3CCc4cc(O)ccc43)CC2)c(Cl)c1Cl,a321e7dd86d6a15d,7
,,,COc1ccc([C@H](Nc2cc(-c3ccc4ccn(C)c4c3)c3nccnc3c2)c2cccnc2)nn1,ab4d38c58fc758f1,5
,,,COc1ccc([C@H](Nc2cc(-c3ccc4ccn(C)c4c3)c3nccnc3c2)c2cnnn2C)cn1,67c0a76eb8247113,14
,,,COc1ccc([S+](C)[O-])cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,220e111efb09d2ab,12
,,,COc1ccc2[nH]c(C3CCCN(C(=O)c4ccc(F)cc4)C3)cc2n1,47d76ccda00902c7,3
,,,COc1ccc2c(c1)CCCC2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,c8d33688c6fc838d,11
,,,COc1ccc2c(c1)CCn1c-2cc(OCC2CCCCO2)nc1=O,8605f31c63151046,4
,,,COc1ccc2c(c1)CCn1c-2cc(OCC2CCCO2)nc1=O,6c79476fc44fa336,16
,,,COc1ccc2c(c1)NC(=O)CN2c1nc(C)nc2c1CCC2,9687ac2c9307c4c4,10
,,,COc1ccc2c(c1)NC(=O)CN2c1nc(Cl)nc2cccnc12,4d9ee15bde2338f6,6
,,,COc1ccc2c(c1)Oc1cc(OC)ccc1C2NC(=O)c1ccc(C(F)F)[nH]c1=O,9a1d667722b66a8f,7
,,,COc1ccc2c(c1)Oc1cnccc1C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,3dfc00bb5c4ff2e0,11
,,,COc1ccc2c(c1)Sc1ccccc1C2NC(=O)c1ccc(C(F)F)[nH]c1=O,7a48df9514b0dd9d,9
,,,COc1ccc2cc(C(=O)N3CCCC(c4cc5ncccc5[nH]4)C3)[nH]c2c1,525ee3d0a42ae2f0,1
,,,COc1cccc(/C(=N/O)NC2CCCCC2)c1,f55d8770cd9bd9ec,5
,,,COc1cccc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)c1OC,a8701e4cc3be4fcb,5
,,,COc1cccc(C(=O)NCCNC(=O)[C@H](CC(=O)NC(C)(C)C)NS(=O)(=O)c2ccc(C)cc2)c1,1f6a58b9d809a4e2,2
,,,COc1cccc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc3c2OCO3)n1,2cacec7f1daf4780,1
,,,COc1cccc(C(c2cc3cc(Br)ccc3nc2OC)C(O)(CCN(C)C)c2cc(C)cnc2C)c1OC,9a45cc520a5d875a,2
,,,COc1cccc(C(c2cc3cc(Br)ccc3nc2OC)C(O)(CCN(C)C)c2ccc(C)nc2)c1F,0e60aed8f822b69a,5
,,,COc1cccc(C(c2cc3cc(Br)ccc3nc2OC)C(O)(CCN(C)C)c2cccc(C)n2)c1F,e5395270a0aca623,1
,,,COc1cccc(C(c2cc3cc(Br)ccc3nc2OC)C(O)(CCN(C)C)c2cnc(C)cc2C)c1OC,7594e4fbfac46b4f,2
,,,COc1cccc(C(c2cc3cc(C#N)ccc3nc2OC)C(O)(CCN(C)C)c2cc(C)nc(C)c2)c1F,55592955626de2a3,3
,,,COc1cccc(C(c2cc3cc(C#N)ccc3nc2OC)C(O)(CCN(C)C)c2cc(C)nc(C)c2)c1OC,2aa986c4866a29d8,1
,,,COc1ccccc1/C(=N/O)NC1CCCCC1,28cb8b3e870f8466,3
,,,COc1cnc(OC)c(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)c1,dd0d185a7d59af12,4
,,,COc1nc(N[C@H]2CC[C@H](NS(=O)(=O)CCC(C)C)CC2)nc2[nH]nc(N3CCOC[C@H]3C)c12,b7ed29838fc9bf0a,1
,,,COc1nc2cc(Cl)ccc2n2c(C3CCN(c4ccccn4)CC3)nnc12,f31c7fe83b523c5f,5
,,,COc1nc2ccc(Br)cc2cc1C(c1cccc(C)c1)C(O)(CCN(C)C)c1cccnc1C,43acca9b1d34b095,4
,,,COc1nc2ccc(Br)cc2cc1C(c1cccc(C)c1)C(O)(CCN(C)C)c1cccnc1OC,a51b6cccb7235768,1
,,,COc1nc2ccc(Br)cc2cc1C(c1cccc2c1OCO2)C(O)(CCN(C)C)c1cccnc1C,c4c152708629e665,5
,,,COc1nc2ccc(Br)cc2cc1C(c1cccc2c1OCO2)C(O)(CCN(C)C)c1cccnc1OC,a0bd657c9193f9e6,11
,,,COc1nc2ccc(C#N)cc2cc1C(c1cccc(C)c1)C(O)(CCN(C)C)c1cccnc1OC,44cba8adbc476148,2
,,,COc1nc2ccc(C#N)cc2cc1C(c1cccc(F)c1)C(O)(CCN(C)C)c1cncc(C)c1,dbd22a3072c58cef,1
,,,CS(=O)(=O)C1(c2cc(-c3cnc(N)cc3C(F)(F)F)nc(N3CCOCC3)n2)CC1,2dad3c7590450a3a,4
,,,CS(=O)(=O)C1(c2cc(-c3cnc(N)cc3F)nc(N3CCOCC3)n2)CC1,464b591747d7671b,8
lapatinib,DTXSID7046675,231277-92-2,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,2c8d08d584312048,4
,,,CS(=O)(=O)c1ccc(-c2ccc([C@H](Cn3ccnc3)NC(=O)c3ccc(-c4nnc(-c5ccccc5)o4)cc3)c(Cl)c2)cc1,9aa12fc50d0d7303,17
,,,CS(=O)(=O)c1ccc(-c2nnc(-c3ccc(C(=O)N[C@@H](Cn4ccnc4)c4ccc(Cl)cc4Cl)cc3)o2)cc1Cl,9208968a6edebfd8,16
,,,CS(=O)(=O)c1ccc2c(c1)CC[C@@H]([C@H]1c3ccccc3-c3cncn31)[C@@H]2O,d514b5a8ed5ba3a2,4
,,,CS(=O)(=O)c1ccc2c(c1)[C@@H](O)[C@H]([C@H]1c3ccccc3-c3cncn31)CC2,57d8956fc989a9a0,4
,,,CSc1nncc(-c2cnnc(OCCN(C)C)n2)n1,f5768a2f18821394,14
,,,CSc1nncc(-c2cnnc(SCCCO)n2)n1,3549606db7b28718,12
,,,CSc1nncc(-c2cnnc(SCCN(C)C)n2)n1,79cb69d65544da9b,13
,,,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@]2(CC1)COc1cc(C(F)(F)F)ccc12,a626dbea46f86416,10
,,,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,fd0bd4eb82fe06a7,4
,,,C[C@@H](c1ccc(C(F)(F)F)cc1C(F)(F)F)n1cc(NC(=O)c2cc(-c3ccccn3)on2)cn1,1fe94d71124a4fed,3
,,,C[C@@H](c1ccc(C(F)(F)F)cc1C(F)(F)F)n1cc(NC(=O)c2cc(-c3ccco3)on2)cn1,8f92b692a916f70e,5
,,,C[C@@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CCC(N(C)C)C4)ccc23)C1,34798b04db6644e7,3
,,,C[C@@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](C(C)(C)O)C4)ccc23)C1,df9e8a6b4d745b73,3
,,,C[C@@H]1CCc2ncc(F)cc2[C@H]2CCCN2c2ccn3ncc(c3n2)C(=O)N1,c1df709eb4b45ef0,2
,,,C[C@@H]1CN(c2sc(C(F)(F)F)nc2-c2nc3cc(OCCO)ccc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21,f18342effe7b0c14,3
,,,C[C@@H]1CN(c2sc(C(F)(F)F)nc2-c2nc3ccccc3[nH]2)CCN1C(=O)Cn1cccn1,627da8fac3d87750,5
,,,C[C@@H]1CN(c2sc(C(F)(F)F)nc2-c2nc3ccccc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21,babbf7338c6ab183,1
,,,C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,5ce2b41a88034ef8,1
,,,C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2sc(-c3cc[nH]n3)nc12,68869a3aaa9f50f3,2
,,,C[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(CCn3cc(CN4CCN(c5cc6c(cc5F)c(=O)c(C(=O)O)cn6C5CC5)CC4)nn3)s2)[C@@H](O)[C@H](O)[C@@H]1O,f5e8dea035e150e0,2
,,,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@]2(CC1)COc1cc(C(F)(F)F)ccc12,9c200394fe2b31e9,8
,,,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1nc(C(F)(F)F)ccc12,deb7575770985e4b,7
,,,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1ncc(C(F)(F)F)cc12,54995adfbedd859f,3
,,,C[C@H](CC(=O)N1CCC(O)(Cn2cnc(NCCN3CCCC3)cc2=O)CC1)c1ccccc1,36f6e3ed7b199083,6
,,,C[C@H](CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(CN)cc4)n(C)nc3c2=O)CC1)c1ccccc1,0c9da01c691bca7e,8
,,,C[C@H](CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(CO)cc4)n(C)nc3c2=O)CC1)c1ccccc1,6a8806f3bf323c75,9
,,,C[C@H](CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccccc4)n(C)nc3c2=O)CC1)c1ccccc1,a21724c6ddcdc664,10
,,,C[C@H](NC(=O)[C@@H](CC(=O)N1CCC(N2CCCCC2)CC1)N1C(=O)[C@@H](N2C(=O)OC[C@@H]2c2ccccc2)[C@H]1/C=C/c1ccccc1)c1ccccc1,da8ba985890ef28d,2
,,,C[C@H](NC(=O)c1c(CCc2ccc(F)cc2)sc2c1CCC2)c1ccc(C(=O)O)cc1,36b50f21a5488dd6,12
,,,C[C@H](Nc1ncc(F)c(N2CCOC2=O)n1)c1cn(-c2ccc(Cl)cc2)cn1,a48074c30e9c201f,3
,,,C[C@H]([C@H](O)C1CCCCC1)[C@H]1c2ccccc2-c2cncn21,1a874a830b89ec37,8
,,,C[C@H](c1ccc(C(F)(F)F)cc1C(F)(F)F)n1cc(NC(=O)c2cc(-c3ccccn3)no2)cn1,d851126a2de2955c,2
,,,C[C@H](c1ccc(C(F)(F)F)cc1C(F)(F)F)n1cc(NC(=O)c2cc(-c3ncccn3)on2)cn1,d9e044a084283090,5
